scheme_code,scheme_name,fund_house,scheme_category,raw_json,source_file,processed_timestamp
122119,UTI FTIF Series XIV -VIII (371 DAYS) - Growth Option Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
139977,UTI FTIF Series XXV-VII (1097 Days)- Direct Plan - Maturity Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
127854,DSP BlackRock FMP - Series 151 - 12M (Maturity Date 19-Jun-2017) - Direct Plan - Dividend Payout - Regular Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
141317,DSP FMP - Series 211 - 38M - Direct Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
122360,Birla Sun Life Fixed Term Plan - Series GV (368 days) - Regular Plan-Quarterly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
122196,HDFC FMP 366D April 2013 (2)-Regular Option-Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122319,JM Money Manager Fund - Super Plan - Bonus Option - Principal Units,,,,fund_master.csv,2026-06-03T08:25:50Z
123635,IDBI Equity Advantage Fund - IDCW Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
154273,Nippon India CRISIL-IBX Financial Services 3-6 Months Debt Index Fund- Regular Plan- IDCW Option,,,INF204KC1GV7,fund_master.csv,2026-06-03T08:25:50Z
141336,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
105224,DSP BlackRock Fixed Term Plan Series 3E - Regular Plan- Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
154201,Bajaj Finserv Low Duration Fund - Regular - IDCW,,,INF0QA701CD1,fund_master.csv,2026-06-03T08:25:50Z
123716,HSBC Fixed Term Series 94-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
140046,UTI Long Term Advantage Fund Series IV - Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122163,DWS Banking and PSU Debt fund - Bonus,,,,fund_master.csv,2026-06-03T08:25:50Z
127945,IDFC FTP S-79(1170 Days)_Regular Plan_Half Yearly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
123690,Kotak Banking and PSU Debt - Growth,,,INF174K01FO3,fund_master.csv,2026-06-03T08:25:50Z
139950,HDFC FMP 1306D September 2016 (1) - Direct Option - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
152925,Groww Nifty India Defence ETF FOF - Direct Growth,,,INF666M01IQ3,fund_master.csv,2026-06-03T08:25:50Z
142908,HDFC FMP 1147D March 2018 (1) - Quarterly IDCW Option - Direct Plan,,,,fund_master.csv,2026-06-03T08:25:50Z
122374,BNP Paribas Government Securities Fund - Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
152900,Baroda BNP Paribas Credit Risk fund -Direct-Daily IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Direct-daily-IDCW option Seg. Portfolio 1),,,INF955L01JI7,fund_master.csv,2026-06-03T08:25:50Z
141348,SBI DUAL ADVANTAGE FUND - SERIES XXII - DIRECT PLAN - GROWTH,,,,fund_master.csv,2026-06-03T08:25:50Z
122272,DHFL Pramerica Short Term Floating Rate Fund-Bonus Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123601,Aditya Birla Sun Life Fixed Term Plan - Series HL (1463 days) - Direct Plan-Normal Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
127855,DSP BlackRock FMP - Series 151 - 12M (Maturity Date 19-Jun-2017) - Direct Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
122121,UTI FTIF Series XIV -VIII (371 DAYS) - Maturity Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141532,UTI FTIF Series XXVII-II (1161 Days) - Direct Plan - Quarterly Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122320,JM Money Manager Fund - Super Plus Plan (Direct) - Bonus Option - Principal units,,,,fund_master.csv,2026-06-03T08:25:50Z
122250,ICICI Prudential Multiple Yield Fund - Series 3 - Plan B - Direct Plan - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
122232,Birla Sun Life Fixed Term Plan - Series GT (366 days) - Regular Plan-Quarterly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
139978,UTI FTIF Series XXV-VII (1097 Days)- Direct Plan - Flexi Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141318,DSP FMP - Series 211 - 38M - Regular Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
122197,HDFC FMP 366D April 2013 (2)-Direct Option-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
154202,Bajaj Finserv Low Duration Fund - Direct - IDCW,,,INF0QA701CG4,fund_master.csv,2026-06-03T08:25:50Z
122361,Birla Sun Life Fixed Term Plan - Series GV (368 days) - Regular Plan-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
123717,HSBC Fixed Term Series 94-Growth Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
141337,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days) - Quarterly Dividend - Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
154274,Nippon India CRISIL-IBX Financial Services 3-6 Months Debt Index Fund- Regular Plan- Growth Option,,,INF204KC1GU9,fund_master.csv,2026-06-03T08:25:50Z
140053,Nippon India Dual Advantage Fixed Tenure Fund X- Plan A- Dividend Payout Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122376,BNP Paribas Government Securities Fund - Direct Plan - Annual dividend option,,,,fund_master.csv,2026-06-03T08:25:50Z
105225,DSP BlackRock Fixed Term Plan Series 3E -Institutional Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
139951,HDFC FMP 1309D September 2016 (1) - Direct Option - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143008,Sundaram Emerging Small Cap Series II Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW),,,,fund_master.csv,2026-06-03T08:25:50Z
123602,Aditya Birla Sun Life Fixed Term Plan - Series HL (1463 days) - Direct Plan-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
154207,ANGEL ONE SILVER ETF FOF -REGULAR GROWTH,,,INF1J2R01163,fund_master.csv,2026-06-03T08:25:50Z
122251,ICICI Prudential Multiple Yield Fund - Series 3 - Plan B - Cumulative,,,,fund_master.csv,2026-06-03T08:25:50Z
122164,DWS Banking and PSU Debt fund- Direct Plan-  Regular Bonus,,,,fund_master.csv,2026-06-03T08:25:50Z
123691,Kotak Banking and PSU Debt - Monthly Payout of Income Distribution cum capital withdrawal option,,,INF174K01FQ8,fund_master.csv,2026-06-03T08:25:50Z
142909,HDFC FMP 1147D March 2018 (1) - IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141534,UTI FTIF Series XXVII-II (1161 Days) - Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122321,JM Money Manager Fund - Super Plus Plan - Bonus Option - Principal units,,,,fund_master.csv,2026-06-03T08:25:50Z
127947,IDFC FTP S-83(729 Days)_Direct Plan_Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
152926,Groww Nifty India Defence ETF FOF - Direct - IDCW,,,INF666M01IR1,fund_master.csv,2026-06-03T08:25:50Z
141319,DSP FMP - Series 211 - 38M - Regular Plan - Dividend - Regular Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
141349,SBI DUAL ADVANTAGE FUND - SERIES XXII - REGULAR PLAN - GROWTH,,,,fund_master.csv,2026-06-03T08:25:50Z
122273,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Direct Plan - Cumulative,,,,fund_master.csv,2026-06-03T08:25:50Z
123718,HSBC Fixed Term Series 94-Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
127856,DSP BlackRock FMP - Series 151 - 12M (Maturity Date 19-Jun-2017) - Regular Plan - Dividend Payout - Quarterly Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
122362,UTI FTIF Series XV -I (368 DAYS) - Quarterly Div Option - Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
122198,HDFC FMP 366D April 2013 (2)-Direct Option-Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122233,Birla Sun Life Fixed Term Plan - Series GT (366 days) - Direct Plan-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
152901,Baroda BNP Paribas Credit Risk fund -Regular -Daily-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Daily-IDCW option Seg. Portfolio 1),,,,fund_master.csv,2026-06-03T08:25:50Z
139979,UTI FTIF Series XXV-VII (1097 Days)- Regular Plan - Annual Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143009,Sundaram Emerging Small Cap Series II Regular Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
105227,HSBC Dividend Yield Equity Fund - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
139952,HDFC FMP 1309D September 2016 (1) - Direct Option - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123636,IDBI Equity Advantage Fund - IDCW Regular,,,,fund_master.csv,2026-06-03T08:25:50Z
154275,Kotak Multi Factor Passive FOF - Direct- Growth,,,INF174KA1ZG6,fund_master.csv,2026-06-03T08:25:50Z
140054,Nippon India Dual Advantage Fixed Tenure Fund X- Plan A- Direct Plan- Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
152927,Groww Nifty India Defence ETF FOF - Regular - Growth,,,INF666M01IT7,fund_master.csv,2026-06-03T08:25:50Z
122322,JM Floater Short Term Fund - Bonus Option - Principal Units,,,,fund_master.csv,2026-06-03T08:25:50Z
122122,UTI FTIF Series XIV -VIII (371 DAYS) - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122165,UTI Quarterly Interval Fund - I -Direct Plan - Growth Option,,,INF789F01WI5,fund_master.csv,2026-06-03T08:25:50Z
123692,Kotak Banking and PSU Debt Direct - Monthly Payout of Income Distribution cum capital withdrawal option,,,INF174K01KK1,fund_master.csv,2026-06-03T08:25:50Z
154208,Edelweiss Gold ETF Fund of Fund Direct Plan Growth Option,,,INF754K01WP4,fund_master.csv,2026-06-03T08:25:50Z
142910,HDFC FMP 1147D March 2018 (1) - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
127950,IDFC FTP S-83(729 Days)_Regular Plan_Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
141536,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122274,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
123603,Aditya Birla Sun Life Fixed Term Plan - Series HL (1463 days) - Regular Plan-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
105228,HSBC Dividend Yield Equity Fund - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
122252,ICICI Prudential Multiple Yield Fund - Series 3 - Plan B -Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
122363,UTI FTIF Series XV -I (368 DAYS) - Maturity Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141320,DSP FMP - Series 211 - 38M - Direct Plan - Dividend - Regular Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
123721,HSBC Fixed Term Series 95-Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
127857,DSP BlackRock FMP - Series 151 - 12M (Maturity Date 19-Jun-2017) - Regular Plan - Dividend Payout - Regular Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
122199,HDFC FMP 366D April 2013 (2)-Direct Option-Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141350,SBI DUAL ADVANTAGE FUND - SERIES XXII - DIRECT PLAN - DIVIDEND PAYOUT,,,,fund_master.csv,2026-06-03T08:25:50Z
139980,UTI FTIF Series XXV-VII (1097 Days)- Regular Plan - Maturity Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
139953,HDFC FMP 1309D September 2016 (1) - Regular Option - Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143010,Sundaram Emerging Small Cap Series II Direct Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
152902,Baroda BNP Paribas Credit Risk fund -Regular -Monthly IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Monthly IDCW option Seg. Portfolio 1),,,INF955L01JB2,fund_master.csv,2026-06-03T08:25:50Z
122379,HSBC Capital Protection Oriented Fund - Series I - Plan I - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
152928,Groww Nifty India Defence ETF FOF - Regular - IDCW,,,INF666M01IU5,fund_master.csv,2026-06-03T08:25:50Z
123637,IDBI Equity Advantage Fund - Growth Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
122323,JM Dynamic Bond Fund (Regular) - Bonus Option - Principal Units,,,INF192K01EX9,fund_master.csv,2026-06-03T08:25:50Z
140055,Nippon India Dual Advantage Fixed Tenure Fund X- Plan A- Direct Plan-Dividend Payout Option,,,,fund_master.csv,2026-06-03T08:25:50Z
154276,Kotak Multi Factor Passive FOF - Regular- Growth,,,INF174KA1ZH4,fund_master.csv,2026-06-03T08:25:50Z
127955,Religare Invesco Fixed Maturity Plan - Series 22 - Plan O (370 Days) - Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142911,HDFC FMP 1147D March 2018 (1) - Quarterly IDCW Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123693,Kotak Banking and PSU Debt Direct - Growth,,,INF174K01KH7,fund_master.csv,2026-06-03T08:25:50Z
154209,Edelweiss Gold ETF Fund of Fund Regular Plan Growth Option,,,INF754K01WQ2,fund_master.csv,2026-06-03T08:25:50Z
122123,UTI FTIF Series XIV -VIII (371 DAYS) - Annual Dividend Option Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
141537,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Annual Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122364,UTI FTIF Series XV -I (368 DAYS) - Maturity Div Option- Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
141321,DSP FMP - Series 211 - 38M - Direct Plan - Dividend - Quarterly Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
122168,ICICI Prudential Balanced Advantage Fund - Monthly IDCW,,,INF109K018W3,fund_master.csv,2026-06-03T08:25:50Z
123722,HSBC Fixed Term Series 95-Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
122200,HDFC FMP 366D April 2013 (2)-Direct Option-Flexi Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141351,ICICI Prudential Fixed Maturity Plan - Series 81 - 1185 Days Plan G - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
152929,Mirae Asset Nifty PSU Bank ETF,,,INF769K01LZ4,fund_master.csv,2026-06-03T08:25:50Z
152903,Baroda BNP Paribas Credit Risk fund - Regular-Quarterly- IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Quarterly IDCW option Seg. Portfolio 1),,,INF955L01IZ3,fund_master.csv,2026-06-03T08:25:50Z
139981,UTI FTIF Series XXV-VII (1097 Days)- Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122380,HSBC Capital Protection Oriented Fund - Series I - Plan I - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
139954,HDFC FMP 1309D September 2016 (1) - Regular Option - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140056,Nippon India Dual Advantage Fixed Tenure Fund X- Plan A- Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142912,HDFC FMP 1147D March 2018 (1) - Growth Option - Direct Plan,,,,fund_master.csv,2026-06-03T08:25:50Z
141352,ICICI Prudential Fixed Maturity Plan - Series 81 - 1185 Days Plan G - Direct Plan - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123604,Aditya Birla Sun Life Fixed Term Plan - Series HL (1463 days) - Regular Plan-Quarterly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
154210,TRUSTMF MID CAP FUND -DIRECT -GROWTH,,,INF0GCD01875,fund_master.csv,2026-06-03T08:25:50Z
122124,UTI FTIF Series XIV -VIII (371 DAYS) - Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122324,Reliance Fixed Horizon Fund XXIII - Series 10 - Direct Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
143022,Kotak FMP Series 221-Regular Plan-Payout of Income Distribution cum capital withdrawal Option,,,,fund_master.csv,2026-06-03T08:25:50Z
105229,Nippon India Interval Fund-Monthly Interval Fund-Series-I- Growth Option,,,INF204K01CV0,fund_master.csv,2026-06-03T08:25:50Z
127858,DSP BlackRock FMP - Series 151 - 12M (Maturity Date 19-Jun-2017) - Regular Plan - Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
122365,UTI FTIF Series XV -I (368 DAYS) - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141538,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Quarterly Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122275,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Direct Plan - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
154277,Groww Nifty PSU Bank ETF,,,INF666M01OG2,fund_master.csv,2026-06-03T08:25:50Z
141322,DSP FMP - Series 211 - 38M - Regular Plan - Dividend - Quarterly Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
152930,Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Regular Plan - Growth Option,,,INF251K01TZ6,fund_master.csv,2026-06-03T08:25:50Z
123694,IDFC FTP - Series 29(485 days)_Direct Plan_Growth,,,,fund_master.csv,2026-06-03T08:25:50Z
122169,HDFC FMP 366D April 2013 (1)-Regular Option-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
152904,Baroda BNP Paribas Credit Risk fund -Regular-Growth -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular Growth Seg. Portfolio 1),,,INF955L01IY6,fund_master.csv,2026-06-03T08:25:50Z
139955,HDFC FMP 1309D September 2016 (1) - Direct Option - Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122381,HSBC Capital Protection Oriented Fund - Series I - Plan I - Growth Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
123723,HSBC Fixed Term Series 95-Growth Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
123638,IDBI Equity Advantage Fund - Growth Regular,,,,fund_master.csv,2026-06-03T08:25:50Z
122205,DWS Insta Cash Plus Fund - Direct Plan -Monthly Bonus,,,,fund_master.csv,2026-06-03T08:25:50Z
122253,SBI DEBT FUND SERIES - 366 DAYS - 26 - DIRECT PLAN - DIVIDEND,,,,fund_master.csv,2026-06-03T08:25:50Z
140057,ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
139982,UTI FTIF Series XXV-VII (1097 Days)- Regular Plan - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
142913,Nippon India Fixed Horizon Fund XXXVI- Series 9- Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141539,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Flexi Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122276,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Cumulative,,,,fund_master.csv,2026-06-03T08:25:50Z
154211,TRUSTMF MID CAP FUND -REGULAR-GROWTH,,,INF0GCD01883,fund_master.csv,2026-06-03T08:25:50Z
127859,L&T FMP Series X - Plan M (1520 days) - Direct Plan - Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
127956,Religare Invesco Fixed Maturity Plan - Series 22 - Plan O (370 Days) - Regular Plan - Dividend Payout Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122366,UTI FTIF Series XV -I (368 DAYS) - Annual Div. Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122170,HDFC FMP 366D April 2013 (1)-Regular Option-Quarterly Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123605,Aditya Birla Sun Life Fixed Term Plan - Series HL (1463 days) - Regular Plan-Normal Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
143023,Kotak FMP Series 221-Regular Plan-Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
141354,ICICI Prudential Fixed Maturity Plan - Series 81 - 1185 Days Plan G - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122132,L&T FMP - VII (March367D B) - Dividend Payout - Regular Plan,,,,fund_master.csv,2026-06-03T08:25:50Z
105230,NIPPON INDIA MONTHLY INTERVAL FUND - SERIES I - IDCW Option,,,INF204K01CW8,fund_master.csv,2026-06-03T08:25:50Z
122326,Reliance Fixed Horizon Fund XXIII - Series 10 - Dividend Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123697,IDFC FTP - Series 29 (485 days)_Regular Plan_Quarterly Dividend,,,,fund_master.csv,2026-06-03T08:25:50Z
122206,DWS INSTA CASH PLUS FUND-Monthly Bonus Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122382,HSBC Capital Protection Oriented Fund - Series I - Plan I - Dividend Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
123645,ICICI Prudential Interval Fund II Quarterly Interval Plan A -  Quarterly Dividend Payout,,,,fund_master.csv,2026-06-03T08:25:50Z
154278,Groww Nifty PSU Bank Index Fund Direct Growth,,,INF666M01OH0,fund_master.csv,2026-06-03T08:25:50Z
152905,Baroda BNP Paribas Credit Risk fund - Regular-Weekly-IDCW option -Seg. Portfolio 2 (erstwhile BBNPP Medium Duration Fund Regular-Weekly IDCW option Seg. Portfolio 1),,,,fund_master.csv,2026-06-03T08:25:50Z
152931,Baroda BNP Paribas Nifty200 Momentum 30 Index Fund - Direct Plan - Growth Option,,,INF251K01TY9,fund_master.csv,2026-06-03T08:25:50Z
139983,UTI FTIF Series XXV-VII (1097 Days)- Regular Plan - Quarterly Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
140058,ICICI Prudential Multiple Yield Fund - Series 11 - Plan D 1361 Days - Direct Plan - Cumulative Option,,,,fund_master.csv,2026-06-03T08:25:50Z
139956,HDFC FMP 1309D September 2016 (1) - Regular Option - Growth Option,,,,fund_master.csv,2026-06-03T08:25:50Z
123724,Religare Invesco Fixed Maturity Plan - Series XX - Plan A (90 Days) - Dividend Payout Option,,,,fund_master.csv,2026-06-03T08:25:50Z
122367,UTI FTIF Series XV -I (368 DAYS) - Annual Div. Option - Direct,,,,fund_master.csv,2026-06-03T08:25:50Z
122254,SBI DEBT FUND SERIES - 366 DAYS - 26 - DIRECT PLAN - GROWTH,,,,fund_master.csv,2026-06-03T08:25:50Z
141540,UTI FTIF Series XXVII-II (1161 Days) - Regular Plan - Maturity Div Option,,,,fund_master.csv,2026-06-03T08:25:50Z
